timestamp,instance_label,n_customers,n_stations,inst_seed,meta_seed,phase_I_cost,iteration,current_cost,incumbent_cost,elapsed_s,improved_by
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,28,80.38430315994489,58.90164135656555,2.967,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,29,83.60319256677722,58.90164135656555,3.037,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,30,103.37961944118875,58.90164135656555,3.044,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,31,82.08579544875612,58.90164135656555,3.135,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,32,82.38477017911353,58.90164135656555,3.179,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,33,85.45219666509155,58.90164135656555,3.199,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,34,85.45219666509155,58.90164135656555,3.212,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,35,82.38477017911353,58.90164135656555,3.225,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,36,81.59734631403515,58.90164135656555,3.256,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,37,81.59734631403515,58.90164135656555,3.268,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,38,82.38477017911353,58.90164135656555,3.28,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,39,93.83988081100154,58.90164135656555,3.333,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,40,91.55524587549469,58.90164135656555,3.382,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,41,91.55524587549469,58.90164135656555,3.389,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,42,78.19392132852637,58.90164135656555,3.458,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,43,92.05996140092802,58.90164135656555,3.464,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,44,91.55524587549469,58.90164135656555,3.498,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,45,78.19392132852637,58.90164135656555,3.528,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,46,58.90164135656555,58.90164135656555,3.59,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,47,58.90164135656555,58.90164135656555,3.598,
2026-05-23T17:45:33,medium,15,2,42,42,104.62508956493298,48,58.90164135656555,58.90164135656555,3.742,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,0,124.18387129910617,104.62508956493298,0.015,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,1,86.45581753915371,86.45581753915371,0.112,III
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,2,73.50036772406182,73.50036772406182,0.906,III
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,3,85.11748035517857,73.50036772406182,0.914,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,4,94.82321934850793,73.50036772406182,0.921,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,5,94.82321934850793,73.50036772406182,0.928,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,6,73.50036772406182,73.50036772406182,1.295,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,7,73.50036772406182,73.50036772406182,1.937,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,8,73.50036772406182,73.50036772406182,1.944,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,9,69.53370068561115,69.53370068561115,2.352,III
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,10,80.14289052083086,69.53370068561115,2.384,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,11,80.14289052083086,69.53370068561115,2.393,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,12,69.53370068561115,69.53370068561115,2.427,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,13,79.67024835618467,69.53370068561115,2.434,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,14,85.34827588922501,69.53370068561115,2.466,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,15,85.34827588922501,69.53370068561115,2.473,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,16,99.05907027857342,69.53370068561115,2.48,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,17,93.18320804618327,69.53370068561115,2.545,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,18,93.18320804618327,69.53370068561115,2.552,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,19,66.79316027476676,66.79316027476676,2.887,III
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,20,89.77597165157884,66.79316027476676,2.894,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,21,94.29960592137135,66.79316027476676,2.901,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,22,94.29960592137135,66.79316027476676,2.907,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,23,117.88110355811958,66.79316027476676,2.915,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,24,84.81152737785591,66.79316027476676,3.019,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,25,84.81152737785591,66.79316027476676,3.055,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,26,59.7018329726525,59.7018329726525,3.206,III
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,27,74.86655445082046,59.7018329726525,3.265,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,28,74.86655445082046,59.7018329726525,3.272,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,29,59.7018329726525,59.7018329726525,3.325,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,30,82.72817071884877,59.7018329726525,3.373,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,31,97.72579031561766,59.7018329726525,3.381,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,32,58.90164135656555,58.90164135656555,4.849,III
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,33,73.02029520961632,58.90164135656555,4.856,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,34,74.42684831395532,58.90164135656555,5.157,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,35,79.24916084077441,58.90164135656555,5.361,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,36,94.2189866373437,58.90164135656555,5.368,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,37,94.2189866373437,58.90164135656555,5.375,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,38,79.24916084077441,58.90164135656555,5.417,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,39,86.3552926892658,58.90164135656555,5.425,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,40,86.50026359726397,58.90164135656555,5.548,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,41,58.97988554296751,58.90164135656555,7.089,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,42,64.69705800926347,58.90164135656555,7.271,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,43,58.90164135656555,58.90164135656555,7.67,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,44,58.90164135656555,58.90164135656555,7.686,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,45,64.69705800926347,58.90164135656555,7.789,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,46,76.67164806337988,58.90164135656555,7.795,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,47,76.67164806337988,58.90164135656555,7.802,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,48,64.69705800926347,58.90164135656555,7.843,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,49,58.90164135656555,58.90164135656555,7.97,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,50,58.90164135656555,58.90164135656555,7.978,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,51,66.66294990589914,58.90164135656555,8.194,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,52,84.24318682045009,58.90164135656555,8.201,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,53,84.24318682045009,58.90164135656555,8.208,
2026-05-23T17:45:41,medium,15,2,42,99,104.62508956493298,54,58.90164135656555,58.90164135656555,8.263,
2026-05-23T17:45:47,medium,15,2,42,123,104.62508956493298,0,74.40380425411061,74.40380425411061,0.347,III
2026-05-23T17:45:47,medium,15,2,42,123,104.62508956493298,1,83.63957321167629,74.40380425411061,0.58,
2026-05-23T17:45:47,medium,15,2,42,123,104.62508956493298,2,58.90164135656555,58.90164135656555,1.529,III
2026-05-23T17:45:47,medium,15,2,42,123,104.62508956493298,3,73.85458278042721,58.90164135656555,1.537,
2026-05-23T17:45:47,medium,15,2,42,123,104.62508956493298,4,90.32606477557752,58.90164135656555,1.607,
2026-05-23T17:45:47,medium,15,2,42,123,104.62508956493298,5,90.32606477557752,58.90164135656555,1.614,
2026-05-23T17:45:47,medium,15,2,42,123,104.62508956493298,6,85.4270475970005,58.90164135656555,1.71,
2026-05-23T17:45:47,medium,15,2,42,123,104.62508956493298,7,76.76552089360128,58.90164135656555,1.772,
2026-05-23T17:45:47,medium,15,2,42,123,104.62508956493298,8,76.76552089360128,58.90164135656555,1.78,
2026-05-23T17:45:47,medium,15,2,42,123,104.62508956493298,9,66.66294990589914,58.90164135656555,2.103,
2026-05-23T17:45:47,medium,15,2,42,123,104.62508956493298,10,88.31735033112408,58.90164135656555,2.248,
2026-05-23T17:45:47,medium,15,2,42,123,104.62508956493298,11,88.31735033112408,58.90164135656555,2.255,
